,date,open,high,low,close,volume,oi,SUPERT_7_0.4,SUPERTd_7_0.4,SUPERTl_7_0.4,SUPERTs_7_0.4,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
105,2021-08-20 13:45:00+05:30,725.5,786.35,681.0,688.8,7800,43700,694.4360869782377,1,694.4360869782377,,416.0852272727271,672.6510768669168,647.8306712646479,,0.12000000000000001,0
106,2021-08-20 14:15:00+05:30,688.8,703.65,615.7,680.3,9200,44950,698.3340683043676,-1,,698.3340683043676,424.7511363636362,672.3189472386587,,804.3,0.02,1
107,2021-08-20 14:45:00+05:30,680.3,701.5,640.25,679.95,5125,44525,698.3340683043676,-1,,698.3340683043676,433.15909090909076,672.3654821727685,,800.5279999999999,0.02,0
108,2021-08-20 15:15:00+05:30,679.95,699.0,660.0,696.0,6125,43825,698.3340683043676,-1,,698.3340683043676,442.2727272727271,672.7948104484511,,796.8314399999999,0.02,0
109,2021-08-23 09:15:00+05:30,486.55,583.65,483.15,569.05,49300,52000,574.3895590488146,-1,,574.3895590488146,448.16022727272707,545.2833333333333,,793.2088111999999,0.04,0
110,2021-08-23 09:45:00+05:30,569.05,655.75,547.65,612.0,26975,50775,560.3889493867304,1,560.3889493867304,,455.4136363636362,566.4495575221239,,780.8064587519999,0.04,0
111,2021-08-23 10:15:00+05:30,612.0,714.15,594.7,692.0,25350,51200,612.1898137600544,1,612.1898137600544,,464.6840909090908,591.5190405904059,,768.90020040192,0.04,0
112,2021-08-23 10:45:00+05:30,692.0,805.3,688.8,759.25,18925,50000,704.1912689371895,1,704.1912689371895,,475.46249999999986,616.5740806027928,483.15,,0.02,1
113,2021-08-23 11:15:00+05:30,759.25,782.2,705.65,737.3,15375,54300,704.1912689371895,1,704.1912689371895,,485.440909090909,630.7294402550426,489.59299999999996,,0.02,0
114,2021-08-23 11:45:00+05:30,737.3,742.45,647.5,658.55,8850,53250,735.6381493522689,-1,,735.6381493522689,492.6965909090908,633.9145167789098,495.90713999999997,,0.02,0
115,2021-08-23 12:15:00+05:30,658.55,700.15,622.65,673.45,7575,53600,700.6826994448019,-1,,700.6826994448019,499.81022727272716,635.4808363417569,502.09499719999997,,0.02,0
116,2021-08-23 12:45:00+05:30,673.45,700.0,645.55,656.0,7025,53075,700.6826994448019,-1,,700.6826994448019,506.53749999999985,636.8782326797386,508.15909725599994,,0.02,0
117,2021-08-23 13:15:00+05:30,656.0,659.25,558.9,558.9,11625,52500,646.3369832655687,-1,,646.3369832655687,510.87613636363625,633.8510940545809,514.1019153108799,,0.02,0
118,2021-08-23 13:45:00+05:30,558.9,600.75,550.55,577.5,9625,51475,610.4574142276304,-1,,610.4574142276304,515.6090909090908,630.7825813148789,519.9258770046623,,0.02,0
119,2021-08-23 14:15:00+05:30,577.5,606.8,510.8,523.95,15175,51450,594.1206407665402,-1,,594.1206407665402,517.9374999999999,624.3034261150834,,805.3,0.02,1
120,2021-08-23 14:45:00+05:30,523.95,571.4,515.75,565.75,13650,53300,577.0298349427488,-1,,577.0298349427488,521.2488636363636,619.5240192567837,,799.41,0.02,0
121,2021-08-23 15:15:00+05:30,565.75,592.45,561.0,588.15,11900,54500,546.2522843347867,1,546.2522843347867,,525.4227272727272,617.4278405240569,,793.6378,0.02,0
122,2021-08-24 09:15:00+05:30,518.05,610.0,481.9,535.0,35750,61175,579.3894705701829,-1,,579.3894705701829,528.7636363636364,542.3000000000001,,787.981044,0.04,0
123,2021-08-24 09:45:00+05:30,529.6,566.1,511.7,524.9,21500,62875,570.6709747744424,-1,,570.6709747744424,532.0340909090909,539.270596797671,,775.73780224,0.04,0
124,2021-08-24 10:15:00+05:30,524.75,524.9,418.85,437.45,76975,75050,505.1672640923792,-1,,505.1672640923792,533.3511363636363,494.04009436890794,,763.9842901503999,0.06,0
125,2021-08-24 10:45:00+05:30,437.45,452.4,405.5,427.75,41250,83025,460.16622636489643,-1,,460.16622636489643,535.7784090909091,478.6449304269364,,743.2762327413759,0.08,0
126,2021-08-24 11:15:00+05:30,427.75,434.75,368.0,372.45,88600,112325,431.94605116991124,-1,,431.94605116991124,537.5386363636363,449.48515573227303,,716.2541341220658,0.1,0
127,2021-08-24 11:45:00+05:30,372.45,384.2,343.35,350.7,133700,144600,392.3130438599239,-1,,392.3130438599239,539.4443181818183,419.21136530283036,,681.4287207098592,0.12000000000000001,0
128,2021-08-24 12:15:00+05:30,350.7,372.05,326.7,336.25,150150,170175,376.42760902279196,-1,,376.42760902279196,541.2113636363637,398.874938784201,,640.8592742246761,0.14,0
129,2021-08-24 12:45:00+05:30,336.25,346.35,320.0,339.95,91150,177325,357.8686648766788,-1,,357.8686648766788,543.2670454545455,389.8263883999009,,596.8769758332214,0.16,0
130,2021-08-24 13:15:00+05:30,339.95,343.95,304.45,323.45,84125,183775,347.6231413228675,-1,,347.6231413228675,544.3965909090911,382.1634304710546,,552.576659699906,0.18,0
131,2021-08-24 13:45:00+05:30,323.45,335.0,301.05,313.7,76450,194200,340.0419782767436,-1,,340.0419782767436,545.1875000000001,375.8936894266241,,507.91386095392295,0.19999999999999998,0
132,2021-08-24 14:15:00+05:30,313.8,323.0,263.35,270.0,131400,209800,315.45526709435165,-1,,315.45526709435165,544.846590909091,363.1292827989904,,466.54108876313836,0.2,0
133,2021-08-24 14:45:00+05:30,270.0,283.6,260.9,281.5,89675,204850,292.64451465230144,-1,,292.64451465230144,544.1852272727274,355.4160380285255,,425.9028710105107,0.2,0
134,2021-08-24 15:15:00+05:30,282.75,287.75,268.35,280.0,101750,193975,292.64451465230144,-1,,292.64451465230144,542.7306818181819,348.4618903910258,,392.90229680840855,0.2,0
135,2021-08-25 09:15:00+05:30,248.75,294.65,212.15,272.85,253775,212950,274.0482148465888,-1,,274.0482148465888,540.2375000000001,259.8833333333333,,366.5018374467268,0.2,0
136,2021-08-25 09:45:00+05:30,275.1,315.15,240.3,308.2,239100,227950,255.74938727435247,1,255.74938727435247,,538.8011363636365,273.46649336376703,,335.63146995738146,0.2,0
137,2021-08-25 10:15:00+05:30,312.35,331.0,276.9,305.25,217075,237650,282.02233194944495,1,282.02233194944495,,535.2068181818182,282.91965631382493,212.15,,0.02,1
138,2021-08-25 10:45:00+05:30,305.25,324.95,292.05,301.55,98100,241875,287.8248559566671,1,287.8248559566671,,533.3227272727273,285.74394530041457,214.52700000000002,,0.02,0
139,2021-08-25 11:15:00+05:30,301.35,345.0,239.05,329.85,275350,268825,268.2491622485718,1,268.2491622485718,,530.6147727272727,290.54475109224046,216.85646000000003,,0.04,0
140,2021-08-25 11:45:00+05:30,330.0,346.45,297.9,319.95,144650,274950,299.0214247844901,1,299.0214247844901,,523.7602272727273,294.1830666503807,221.98220160000002,,0.06,0
141,2021-08-25 12:15:00+05:30,319.95,321.0,274.55,316.5,116350,280575,299.0214247844901,1,299.0214247844901,,516.4125,295.03410753248045,229.45026950400003,,0.06,0
142,2021-08-25 12:45:00+05:30,316.5,338.35,305.55,321.7,141200,292825,300.7898222906458,1,300.7898222906458,,508.26250000000005,297.58442885029615,236.47025333376004,,0.06,0
143,2021-08-25 13:15:00+05:30,321.7,322.2,284.65,302.65,116550,297875,300.7898222906458,1,300.7898222906458,,498.36931818181824,297.99051430889745,243.06903813373444,,0.06,0
144,2021-08-25 13:45:00+05:30,301.55,317.25,267.15,316.35,92225,300275,300.7898222906458,1,300.7898222906458,,490.58522727272737,298.11349834009593,249.27189584571036,,0.06,0
145,2021-08-25 14:15:00+05:30,315.6,343.0,295.0,330.55,225975,310625,298.90146243375943,1,298.90146243375943,,482.6829545454546,301.0243380113,255.10258209496774,,0.06,0
146,2021-08-25 14:45:00+05:30,330.75,344.0,299.0,305.7,198200,330100,301.70125351465094,1,301.70125351465094,,474.67613636363643,302.4472087827366,260.58342716926967,,0.06,0
147,2021-08-25 15:15:00+05:30,304.45,305.1,272.9,300.0,137850,324900,307.8446398445849,-1,,307.8446398445849,465.15000000000003,301.8496871860781,265.7354215391135,,0.06,0
